,時間,ソアリン,"トイ・
ストーリ
・マニア","タワー・
オブ・
テラー","センター
・オブ・
ジアース","インディ
ジョー
ンズ","レイジング
スピリッツ","マジック
ランプ
シアター","タートル
・トーク",曜日_数値,曜日,休日
0,2022-08-29 19:15:00,75,60,65,35,10,25,15,20,0,Monday,False
0,2022-08-29 19:30:00,70,55,65,35,10,20,15,20,0,Monday,False
0,2022-08-29 19:45:00,70,65,70,35,15,25,20,20,0,Monday,False
0,2022-08-29 20:00:00,0,55,0,30,10,20,0,20,0,Monday,False
0,2022-08-29 20:15:00,0,0,0,35,5,20,0,20,0,Monday,False
0,2022-08-29 20:30:00,0,0,0,35,10,20,0,15,0,Monday,False
0,2022-08-29 20:45:00,0,0,0,0,5,0,0,15,0,Monday,False
0,2022-08-30 09:00:00,130,0,130,70,40,5,0,0,1,Tuesday,False
0,2022-08-30 09:15:00,120,0,130,75,50,30,0,0,1,Tuesday,False
0,2022-08-30 09:30:00,120,0,110,75,50,55,0,0,1,Tuesday,False
0,2022-08-30 09:45:00,120,0,110,75,55,60,0,0,1,Tuesday,False
0,2022-08-30 10:00:00,120,0,110,75,55,50,30,30,1,Tuesday,False
0,2022-08-30 10:15:00,115,0,110,75,60,50,20,30,1,Tuesday,False
0,2022-08-30 10:30:00,115,0,110,70,60,60,20,35,1,Tuesday,False
0,2022-08-30 10:45:00,110,0,110,70,60,60,15,40,1,Tuesday,False
0,2022-08-30 11:00:00,110,110,100,70,55,60,25,35,1,Tuesday,False
0,2022-08-30 11:15:00,110,90,90,70,55,50,30,30,1,Tuesday,False
0,2022-08-30 11:30:00,110,80,90,65,55,50,15,30,1,Tuesday,False
0,2022-08-30 11:45:00,110,75,100,65,55,50,15,25,1,Tuesday,False
0,2022-08-30 12:00:00,110,80,100,75,50,50,20,20,1,Tuesday,False
0,2022-08-30 12:15:00,115,90,80,80,45,45,25,30,1,Tuesday,False
0,2022-08-30 12:30:00,115,105,80,80,50,45,25,30,1,Tuesday,False
0,2022-08-30 12:45:00,115,105,90,80,50,45,15,30,1,Tuesday,False
0,2022-08-30 13:00:00,110,100,90,75,50,50,15,45,1,Tuesday,False
0,2022-08-30 13:15:00,110,95,100,70,50,50,20,35,1,Tuesday,False
0,2022-08-30 13:30:00,110,85,90,70,50,60,20,35,1,Tuesday,False
0,2022-08-30 13:45:00,105,85,90,75,50,50,20,35,1,Tuesday,False
0,2022-08-30 14:00:00,105,90,80,70,60,50,30,35,1,Tuesday,False
0,2022-08-30 14:15:00,105,95,90,70,60,50,30,30,1,Tuesday,False
0,2022-08-30 14:30:00,110,100,100,75,55,50,40,35,1,Tuesday,False
0,2022-08-30 14:45:00,120,95,100,75,55,50,35,40,1,Tuesday,False
0,2022-08-30 15:00:00,120,95,100,75,45,45,20,40,1,Tuesday,False
0,2022-08-30 15:15:00,115,105,100,70,45,45,25,30,1,Tuesday,False
0,2022-08-30 15:30:00,105,105,90,70,45,50,30,30,1,Tuesday,False
0,2022-08-30 15:45:00,105,105,90,70,50,50,15,30,1,Tuesday,False
0,2022-08-30 16:00:00,110,105,90,60,50,50,15,25,1,Tuesday,False
0,2022-08-30 16:15:00,110,100,90,60,50,50,25,30,1,Tuesday,False
0,2022-08-30 16:30:00,120,100,100,70,50,50,30,45,1,Tuesday,False
0,2022-08-30 16:45:00,130,100,100,70,50,45,20,50,1,Tuesday,False
0,2022-08-30 17:00:00,130,110,110,70,45,35,35,45,1,Tuesday,False
0,2022-08-30 17:15:00,130,115,110,65,40,35,40,35,1,Tuesday,False
0,2022-08-30 17:30:00,130,110,110,65,40,40,20,35,1,Tuesday,False
0,2022-08-30 17:45:00,145,110,110,65,50,40,30,35,1,Tuesday,False
0,2022-08-30 18:00:00,150,110,110,70,50,40,30,45,1,Tuesday,False
0,2022-08-30 18:15:00,145,100,120,70,50,35,25,30,1,Tuesday,False
0,2022-08-30 18:30:00,135,90,110,65,45,45,20,25,1,Tuesday,False
0,2022-08-30 18:45:00,130,100,100,65,45,50,30,30,1,Tuesday,False
0,2022-08-30 19:00:00,0,100,110,65,40,40,25,35,1,Tuesday,False
0,2022-08-30 19:15:00,0,100,110,65,40,30,30,30,1,Tuesday,False
0,2022-08-30 19:30:00,0,0,0,65,40,30,20,30,1,Tuesday,False
0,2022-08-30 19:45:00,0,0,0,70,40,40,30,35,1,Tuesday,False
0,2022-08-30 20:00:00,0,0,0,70,40,40,0,35,1,Tuesday,False
0,2022-08-30 20:15:00,0,0,0,0,0,40,0,35,1,Tuesday,False
0,2022-08-30 20:30:00,0,0,0,0,0,0,0,35,1,Tuesday,False
0,2022-08-30 20:45:00,0,0,0,0,0,0,0,35,1,Tuesday,False
